"InvoiceID","PayerAccountId","LinkedAccountId","RecordType","RecordID","BillingPeriodStartDate","BillingPeriodEndDate","InvoiceDate","PayerAccountName","LinkedAccountName","TaxationAddress","PayerPONumber","ProductCode","ProductName","SellerOfRecord","UsageType","Operation","RateId","ItemDescription","UsageStartDate","UsageEndDate","UsageQuantity","BlendedRate","CurrencyCode","CostBeforeTax","Credits","TaxAmount","TaxType","TotalCost"
"136209072","340802881203","","PayerLineItem","5200000001208805439","2018/05/01 00:00:00","2018/05/31 23:59:59","2018/06/03 10:30:45","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","USW2-Requests-Tier1","","243498891","$0.005 per 1,000 PUT, COPY, POST, or LIST requests","2018/05/01 00:00:00","2018/05/31 23:59:59","8917.0","","USD","0.04","0.0","0.000000","None","0.040000"
"136209072","340802881203","","PayerLineItem","5200000001212919757","2018/05/01 00:00:00","2018/05/31 23:59:59","2018/06/03 10:30:45","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","USW2-Requests-Tier2","","243498902","$0.004 per 10,000 GET and all other requests","2018/05/01 00:00:00","2018/05/31 23:59:59","46178.0","","USD","0.02","0.0","0.000000","None","0.020000"
"136209072","340802881203","","PayerLineItem","5200000001212919758","2018/05/01 00:00:00","2018/05/31 23:59:59","2018/06/03 10:30:45","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AmazonSNS","Amazon Simple Notification Service","Amazon Web Services, Inc.","USW2-Requests-Tier1","","229051193","First 1,000,000 Amazon SNS API Requests per month are free","2018/05/01 00:00:00","2018/05/31 23:59:59","6.0","","USD","0.00","0.0","0.000000","None","0.000000"
"136209072","340802881203","","PayerLineItem","5200000001212919759","2018/05/01 00:00:00","2018/05/31 23:59:59","2018/06/03 10:30:45","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE1-USW2-AWS-Out-Bytes","","230513752","$0.000 per GB - data transfer out under the monthly global free tier","2018/05/01 00:00:00","2018/05/31 23:59:59","0.00000204","","USD","0.00","0.0","0.000000","None","0.000000"
"136209072","340802881203","","PayerLineItem","5200000001217774371","2018/05/01 00:00:00","2018/05/31 23:59:59","2018/06/03 10:30:45","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","DataTransfer-Out-Bytes","","230514052","$0.000 per GB - data transfer out under the monthly global free tier","2018/05/01 00:00:00","2018/05/31 23:59:59","0.00004712","","USD","0.00","0.0","0.000000","None","0.000000"
"136209072","340802881203","","PayerLineItem","5200000001217774372","2018/05/01 00:00:00","2018/05/31 23:59:59","2018/06/03 10:30:45","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","Requests-Tier1","","243499559","$0.005 per 1,000 PUT, COPY, POST, or LIST requests","2018/05/01 00:00:00","2018/05/31 23:59:59","68.0","","USD","0.01","0.0","0.000000","None","0.010000"
"136209072","340802881203","","PayerLineItem","5200000001217785534","2018/05/01 00:00:00","2018/05/31 23:59:59","2018/06/03 10:30:45","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AmazonCloudWatch","AmazonCloudWatch","Amazon Web Services, Inc.","USW2-CW:MetricMonitorUsage","","244325912","$0.30 per metric-month for the first 10,000 metrics - US West (Oregon)","2018/05/01 00:00:00","2018/05/31 23:59:59","60.37634288","","USD","18.11","0.0","0.000000","None","18.110000"
"136209072","340802881203","","PayerLineItem","5200000001219555767","2018/05/01 00:00:00","2018/05/31 23:59:59","2018/06/03 10:30:45","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USW2-EUC1-AWS-In-Bytes","","230513969","$0.00 per GB - US West (Oregon) data transfer from EU (Germany)","2018/05/01 00:00:00","2018/05/31 23:59:59","0.00007338","","USD","0.00","0.0","0.000000","None","0.000000"
"136209072","340802881203","","PayerLineItem","5200000001219555768","2018/05/01 00:00:00","2018/05/31 23:59:59","2018/06/03 10:30:45","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USW2-EUC1-AWS-Out-Bytes","","230492557","$0.000 per GB - data transfer out under the monthly global free tier","2018/05/01 00:00:00","2018/05/31 23:59:59","0.00008155","","USD","0.00","0.0","0.000000","None","0.000000"
"136209072","340802881203","","PayerLineItem","5200000001223439187","2018/05/01 00:00:00","2018/05/31 23:59:59","2018/06/03 10:30:45","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USW2-EUW2-AWS-In-Bytes","","230513300","$0.00 per GB - US West (Oregon) data transfer from EU (London)","2018/05/01 00:00:00","2018/05/31 23:59:59","0.00002882","","USD","0.00","0.0","0.000000","None","0.000000"
