"InvoiceID","PayerAccountId","LinkedAccountId","RecordType","RecordID","BillingPeriodStartDate","BillingPeriodEndDate","InvoiceDate","PayerAccountName","LinkedAccountName","TaxationAddress","PayerPONumber","ProductCode","ProductName","SellerOfRecord","UsageType","Operation","RateId","ItemDescription","UsageStartDate","UsageEndDate","UsageQuantity","BlendedRate","CurrencyCode","CostBeforeTax","Credits","TaxAmount","TaxType","TotalCost"
"151700869","340802881203","","PayerLineItem","5200000001373919265","2018/09/01 00:00:00","2018/09/30 23:59:59","2018/10/03 03:35:47","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","awskms","AWS Key Management Service","Amazon Web Services, Inc.","us-east-1-KMS-Requests","","229409311","$0.00 per request - Monthly Global Free Tier for KMS requests","2018/09/01 00:00:00","2018/09/30 23:59:59","117.0","","USD","0.00","0.0","0.000000","None","0.000000"
"151700869","340802881203","","PayerLineItem","5200000001374860061","2018/09/01 00:00:00","2018/09/30 23:59:59","2018/10/03 03:35:47","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","USW2-Requests-Tier2","","243498902","$0.004 per 10,000 GET and all other requests","2018/09/01 00:00:00","2018/09/30 23:59:59","180860.0","","USD","0.07","0.0","0.000000","None","0.070000"
"151700869","340802881203","","PayerLineItem","5200000001376544131","2018/09/01 00:00:00","2018/09/30 23:59:59","2018/10/03 03:35:47","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AWSGlue","AWS Glue","Amazon Web Services, Inc.","USW2-Catalog-Storage","Storage","272606068","$0 for AWS Glue Data Catalog storage under the free tier","2018/09/01 00:00:00","2018/09/30 23:59:59","11.03611272","","USD","0.00","0.0","0.000000","None","0.000000"
"151700869","340802881203","","PayerLineItem","5200000001376544138","2018/09/01 00:00:00","2018/09/30 23:59:59","2018/10/03 03:35:47","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AmazonRoute53","Amazon Route 53","Amazon Web Services, Inc.","HostedZone","","206300760","$0.50 per Hosted Zone for the first 25 Hosted Zones","2018/09/01 00:00:00","2018/09/30 23:59:59","3.0","","USD","1.50","0.0","0.000000","None","1.500000"
"151700869","340802881203","","PayerLineItem","5200000001376544141","2018/09/01 00:00:00","2018/09/30 23:59:59","2018/10/03 03:35:47","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AmazonML","Amazon Machine Learning","Amazon Web Services, Inc.","USE1-MegabyteHour10","RealtimeCapacity","6405587","$0.001 per 10 MB per hour for real-time prediction capacity reservation","2018/09/01 00:00:00","2018/09/30 23:59:59","7200.0","","USD","0.72","0.0","0.000000","None","0.720000"
"151700869","340802881203","","PayerLineItem","5200000001376544143","2018/09/01 00:00:00","2018/09/30 23:59:59","2018/10/03 03:35:47","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","USW2-Requests-Tier2","","243499128","$0.00 per request - GET and all other requests under the monthly global free tier","2018/09/01 00:00:00","2018/09/30 23:59:59","19984.0","","USD","0.00","0.0","0.000000","None","0.000000"
"151700869","340802881203","","PayerLineItem","5200000001376544151","2018/09/01 00:00:00","2018/09/30 23:59:59","2018/10/03 03:35:47","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","TimedStorage-ByteHrs","","243499478","$0.000 per GB - storage under the monthly global free tier","2018/09/01 00:00:00","2018/09/30 23:59:59","0.0000372","","USD","0.00","0.0","0.000000","None","0.000000"
"151700869","340802881203","","PayerLineItem","5200000001376544159","2018/09/01 00:00:00","2018/09/30 23:59:59","2018/10/03 03:35:47","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","USW2-Requests-Tier1","","243498915","$0.00 per request - PUT, COPY, POST, or LIST requests under the monthly global free tier","2018/09/01 00:00:00","2018/09/30 23:59:59","2000.0","","USD","0.00","0.0","0.000000","None","0.000000"
"151700869","340802881203","","PayerLineItem","5200000001376544161","2018/09/01 00:00:00","2018/09/30 23:59:59","2018/10/03 03:35:47","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","USW2-TimedStorage-ByteHrs","","243499136","$0.000 per GB - storage under the monthly global free tier","2018/09/01 00:00:00","2018/09/30 23:59:59","4.9999628","","USD","0.00","0.0","0.000000","None","0.000000"
"151700869","340802881203","","PayerLineItem","5200000001376544176","2018/09/01 00:00:00","2018/09/30 23:59:59","2018/10/03 03:35:47","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AmazonEFS","Amazon Elastic File System","Amazon Web Services, Inc.","USW2-TimedStorage-ByteHrs","","273209855","Storage under the monthly global free tier","2018/09/01 00:00:00","2018/09/30 23:59:59","0.01067608","","USD","0.00","0.0","0.000000","None","0.000000"
"151700869","340802881203","","PayerLineItem","5200000001376871575","2018/09/01 00:00:00","2018/09/30 23:59:59","2018/10/03 03:35:47","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","Requests-Tier1","","243499559","$0.005 per 1,000 PUT, COPY, POST, or LIST requests","2018/09/01 00:00:00","2018/09/30 23:59:59","78.0","","USD","0.00","0.0","0.000000","None","0.000000"
"151700869","340802881203","","PayerLineItem","5200000001376871580","2018/09/01 00:00:00","2018/09/30 23:59:59","2018/10/03 03:35:47","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","USW2-Requests-Tier1","","243498891","$0.005 per 1,000 PUT, COPY, POST, or LIST requests","2018/09/01 00:00:00","2018/09/30 23:59:59","10049.0","","USD","0.05","0.0","0.000000","None","0.050000"
"151700869","340802881203","","PayerLineItem","5200000001387735705","2018/09/01 00:00:00","2018/09/30 23:59:59","2018/10/03 03:35:47","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AmazonSNS","Amazon Simple Notification Service","Amazon Web Services, Inc.","USW2-Requests-Tier1","","272478113","First 1,000,000 Amazon SNS API Requests per month are free","2018/09/01 00:00:00","2018/09/30 23:59:59","1.0","","USD","0.00","0.0","0.000000","None","0.000000"
"151700869","340802881203","","PayerLineItem","5200000001388203693","2018/09/01 00:00:00","2018/09/30 23:59:59","2018/10/03 03:35:47","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","awskms","AWS Key Management Service","Amazon Web Services, Inc.","us-west-2-KMS-Requests","","229409308","$0.00 per request - Monthly Global Free Tier for KMS requests","2018/09/01 00:00:00","2018/09/30 23:59:59","50.0","","USD","0.00","0.0","0.000000","None","0.000000"
"151700869","340802881203","","PayerLineItem","5200000001388203694","2018/09/01 00:00:00","2018/09/30 23:59:59","2018/10/03 03:35:47","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AmazonRoute53","Amazon Route 53","Amazon Web Services, Inc.","Intra-AWS-DNS-Queries","","206300761","Queries to Alias records are free of charge","2018/09/01 00:00:00","2018/09/30 23:59:59","219.0","","USD","0.00","0.0","0.000000","None","0.000000"
"151700869","340802881203","","PayerLineItem","5200000001388203695","2018/09/01 00:00:00","2018/09/30 23:59:59","2018/10/03 03:35:47","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AmazonRoute53","Amazon Route 53","Amazon Web Services, Inc.","DNS-Queries","","206300762","$0.40 per 1,000,000 queries for the first 1 Billion queries","2018/09/01 00:00:00","2018/09/30 23:59:59","4046.0","","USD","0.00","0.0","0.000000","None","0.000000"
"151700869","340802881203","","PayerLineItem","5200000001388203696","2018/09/01 00:00:00","2018/09/30 23:59:59","2018/10/03 03:35:47","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","Requests-Tier2","","243499416","$0.00 per request - GET and all other requests under the monthly global free tier","2018/09/01 00:00:00","2018/09/30 23:59:59","16.0","","USD","0.00","0.0","0.000000","None","0.000000"
"151700869","340802881203","","PayerLineItem","5200000001391417576","2018/09/01 00:00:00","2018/09/30 23:59:59","2018/10/03 03:35:47","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","USW2-TimedStorage-ByteHrs","","243499335","$0.023 per GB - first 50 TB / month of storage used","2018/09/01 00:00:00","2018/09/30 23:59:59","7.98236921","","USD","0.18","0.0","0.000000","None","0.180000"
"151700869","340802881203","","PayerLineItem","5200000001394702293","2018/09/01 00:00:00","2018/09/30 23:59:59","2018/10/03 03:35:47","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AWSSecretsManager","AWS Secrets Manager","Amazon Web Services, Inc.","USE1-AWSSecretsManagerAPIRequest","","242028084","$0 per 10000 API Requests","2018/09/01 00:00:00","2018/09/30 23:59:59","1.0","","USD","0.00","0.0","0.000000","None","0.000000"
"151700869","340802881203","","PayerLineItem","5200000001396188064","2018/09/01 00:00:00","2018/09/30 23:59:59","2018/10/03 03:35:47","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AmazonRekognition","Amazon Rekognition","Amazon Web Services, Inc.","USE1-ImagesProcessed","","273210779","Images Processed: Free Tier : 0 - 5000 images processed per month, 0 USD","2018/09/01 00:00:00","2018/09/30 23:59:59","15.0","","USD","0.00","0.0","0.000000","None","0.000000"
"151700869","340802881203","","PayerLineItem","5200000001402192968","2018/09/01 00:00:00","2018/09/30 23:59:59","2018/10/03 03:35:47","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE1-APS2-AWS-Out-Bytes","","282246259","$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Sydney)","2018/09/01 00:00:00","2018/09/30 23:59:59","0.00000244","","USD","0.00","0.0","0.000000","None","0.000000"
