"InvoiceID","PayerAccountId","LinkedAccountId","RecordType","RecordID","BillingPeriodStartDate","BillingPeriodEndDate","InvoiceDate","PayerAccountName","LinkedAccountName","TaxationAddress","PayerPONumber","ProductCode","ProductName","SellerOfRecord","UsageType","Operation","RateId","ItemDescription","UsageStartDate","UsageEndDate","UsageQuantity","BlendedRate","CurrencyCode","CostBeforeTax","Credits","TaxAmount","TaxType","TotalCost"
"145723814","340802881203","","PayerLineItem","5200000001323200911","2018/07/01 00:00:00","2018/07/31 23:59:59","2018/08/03 16:00:35","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AmazonRDS","Amazon Relational Database Service","Amazon Web Services, Inc.","USW2-InstanceUsage:db.t2.small","CreateDBInstance:0002","264170188","$0.034 per RDS db.t2.small instance hour (or partial hour) running MySQL","2018/07/01 00:00:00","2018/07/31 23:59:59","2031.0","","USD","69.05","0.0","0.000000","None","69.050000"
"145723814","340802881203","","PayerLineItem","5200000001323200913","2018/07/01 00:00:00","2018/07/31 23:59:59","2018/08/03 16:00:35","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USW2-EUC1-AWS-In-Bytes","","230513969","$0.00 per GB - US West (Oregon) data transfer from EU (Germany)","2018/07/01 00:00:00","2018/07/31 23:59:59","0.0000433","","USD","0.00","0.0","0.000000","None","0.000000"
"145723814","340802881203","","PayerLineItem","5200000001323200914","2018/07/01 00:00:00","2018/07/31 23:59:59","2018/08/03 16:00:35","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USW2-USW1-AWS-In-Bytes","","230492447","$0.00 per GB - US West (Oregon) data transfer from US West (Northern California)","2018/07/01 00:00:00","2018/07/31 23:59:59","0.00493495","","USD","0.00","0.0","0.000000","None","0.000000"
"145723814","340802881203","","PayerLineItem","5200000001323200915","2018/07/01 00:00:00","2018/07/31 23:59:59","2018/08/03 16:00:35","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AmazonRDS","Amazon Relational Database Service","Amazon Web Services, Inc.","USW2-RDS:StorageIOUsage","","264171017","$0.00 per 1 million I/O requests under monthly free tier","2018/07/01 00:00:00","2018/07/31 23:59:59","916297.0","","USD","0.00","0.0","0.000000","None","0.000000"
"145723814","340802881203","","PayerLineItem","5200000001323200916","2018/07/01 00:00:00","2018/07/31 23:59:59","2018/08/03 16:00:35","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USW2-CloudFront-In-Bytes","","230512935","$0.00 per GB data transfer in to US West (Oregon) from CloudFront","2018/07/01 00:00:00","2018/07/31 23:59:59","0.28345606","","USD","0.00","0.0","0.000000","None","0.000000"
"145723814","340802881203","","PayerLineItem","5200000001323200918","2018/07/01 00:00:00","2018/07/31 23:59:59","2018/08/03 16:00:35","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","DataTransfer-Regional-Bytes","","230514424","$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB","2018/07/01 00:00:00","2018/07/31 23:59:59","0.30545135","","USD","0.01","0.0","0.000000","None","0.010000"
"145723814","340802881203","","PayerLineItem","5200000001323200919","2018/07/01 00:00:00","2018/07/31 23:59:59","2018/08/03 16:00:35","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","APS3-DataTransfer-Out-Bytes","","230513200","$0.000 per GB - data transfer out under the monthly global free tier","2018/07/01 00:00:00","2018/07/31 23:59:59","0.00007116","","USD","0.00","0.0","0.000000","None","0.000000"
"145723814","340802881203","","PayerLineItem","5200000001323200921","2018/07/01 00:00:00","2018/07/31 23:59:59","2018/08/03 16:00:35","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USW2-DataTransfer-Regional-Bytes","","230514692","$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB","2018/07/01 00:00:00","2018/07/31 23:59:59","740.37192375","","USD","7.40","0.0","0.000000","None","7.400000"
"145723814","340802881203","","PayerLineItem","5200000001323200922","2018/07/01 00:00:00","2018/07/31 23:59:59","2018/08/03 16:00:35","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","APS3-DataTransfer-In-Bytes","","230492415","$0.000 per GB - data transfer in per month","2018/07/01 00:00:00","2018/07/31 23:59:59","0.00000749","","USD","0.00","0.0","0.000000","None","0.000000"
"145723814","340802881203","","PayerLineItem","5200000001323200923","2018/07/01 00:00:00","2018/07/31 23:59:59","2018/08/03 16:00:35","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","APS1-DataTransfer-Out-Bytes","","230512877","$0.000 per GB - data transfer out under the monthly global free tier","2018/07/01 00:00:00","2018/07/31 23:59:59","0.00007115","","USD","0.00","0.0","0.000000","None","0.000000"
"145723814","340802881203","","PayerLineItem","5200000001323200924","2018/07/01 00:00:00","2018/07/31 23:59:59","2018/08/03 16:00:35","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AmazonCloudWatch","AmazonCloudWatch","Amazon Web Services, Inc.","USW2-TimedStorage-ByteHrs","","244325990","First 5GB-mo per month of logs storage is free.","2018/07/01 00:00:00","2018/07/31 23:59:59","0.00333729","","USD","0.00","0.0","0.000000","None","0.000000"
"145723814","340802881203","","PayerLineItem","5200000001323200925","2018/07/01 00:00:00","2018/07/31 23:59:59","2018/08/03 16:00:35","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USW2-APN1-AWS-In-Bytes","","230514143","$0.00 per GB - US West (Oregon) data transfer from Asia Pacific (Tokyo)","2018/07/01 00:00:00","2018/07/31 23:59:59","0.00075242","","USD","0.00","0.0","0.000000","None","0.000000"
"145723814","340802881203","","PayerLineItem","5200000001323200926","2018/07/01 00:00:00","2018/07/31 23:59:59","2018/08/03 16:00:35","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","DataTransfer-In-Bytes","","230513297","$0.000 per GB - data transfer in per month","2018/07/01 00:00:00","2018/07/31 23:59:59","1.15014452","","USD","0.00","0.0","0.000000","None","0.000000"
"145723814","340802881203","","PayerLineItem","5200000001323200927","2018/07/01 00:00:00","2018/07/31 23:59:59","2018/08/03 16:00:35","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","USW2-Requests-Tier1","","243498891","$0.005 per 1,000 PUT, COPY, POST, or LIST requests","2018/07/01 00:00:00","2018/07/31 23:59:59","7890.0","","USD","0.04","0.0","0.000000","None","0.040000"
"145723814","340802881203","","PayerLineItem","5200000001323200929","2018/07/01 00:00:00","2018/07/31 23:59:59","2018/08/03 16:00:35","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USW2-APS3-AWS-In-Bytes","","230513313","$0.00 per GB - US West (Oregon) data transfer from Asia Pacific (Mumbai)","2018/07/01 00:00:00","2018/07/31 23:59:59","0.00036241","","USD","0.00","0.0","0.000000","None","0.000000"
"145723814","340802881203","","PayerLineItem","5200000001323200930","2018/07/01 00:00:00","2018/07/31 23:59:59","2018/08/03 16:00:35","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","APS1-DataTransfer-In-Bytes","","230513603","$0.000 per GB - data transfer in per month","2018/07/01 00:00:00","2018/07/31 23:59:59","0.00000749","","USD","0.00","0.0","0.000000","None","0.000000"
"145723814","340802881203","","PayerLineItem","5200000001323200931","2018/07/01 00:00:00","2018/07/31 23:59:59","2018/08/03 16:00:35","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USW2-USE1-AWS-In-Bytes","","230513452","$0.00 per GB - US West (Oregon) data transfer from US East (Northern Virginia)","2018/07/01 00:00:00","2018/07/31 23:59:59","2.1564015","","USD","0.00","0.0","0.000000","None","0.000000"
"145723814","340802881203","","PayerLineItem","5200000001323200933","2018/07/01 00:00:00","2018/07/31 23:59:59","2018/08/03 16:00:35","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","EUW3-DataTransfer-In-Bytes","","230514690","$0.000 per GB - data transfer in per month","2018/07/01 00:00:00","2018/07/31 23:59:59","0.00000749","","USD","0.00","0.0","0.000000","None","0.000000"
"145723814","340802881203","","PayerLineItem","5200000001323200934","2018/07/01 00:00:00","2018/07/31 23:59:59","2018/08/03 16:00:35","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USW2-EUW3-AWS-In-Bytes","","230513871","$0.00 per GB - US West (Oregon) data transfer from EU (Paris)","2018/07/01 00:00:00","2018/07/31 23:59:59","0.0000054","","USD","0.00","0.0","0.000000","None","0.000000"
"145723814","340802881203","","PayerLineItem","5200000001323200936","2018/07/01 00:00:00","2018/07/31 23:59:59","2018/08/03 16:00:35","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","APN2-DataTransfer-Out-Bytes","","230513207","$0.000 per GB - data transfer out under the monthly global free tier","2018/07/01 00:00:00","2018/07/31 23:59:59","0.00007116","","USD","0.00","0.0","0.000000","None","0.000000"
"145723814","340802881203","","PayerLineItem","5200000001323200940","2018/07/01 00:00:00","2018/07/31 23:59:59","2018/08/03 16:00:35","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USW2-APS2-AWS-In-Bytes","","230513760","$0.00 per GB - US West (Oregon) data transfer from Asia Pacific (Sydney)","2018/07/01 00:00:00","2018/07/31 23:59:59","0.00007524","","USD","0.00","0.0","0.000000","None","0.000000"
"145723814","340802881203","","PayerLineItem","5200000001323200943","2018/07/01 00:00:00","2018/07/31 23:59:59","2018/08/03 16:00:35","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","USW2-Requests-Tier2","","243499128","$0.00 per request - GET and all other requests under the monthly global free tier","2018/07/01 00:00:00","2018/07/31 23:59:59","19857.0","","USD","0.00","0.0","0.000000","None","0.000000"
"145723814","340802881203","","PayerLineItem","5200000001323200946","2018/07/01 00:00:00","2018/07/31 23:59:59","2018/08/03 16:00:35","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USW1-DataTransfer-In-Bytes","","230513400","$0.000 per GB - data transfer in per month","2018/07/01 00:00:00","2018/07/31 23:59:59","0.00000749","","USD","0.00","0.0","0.000000","None","0.000000"
"145723814","340802881203","","PayerLineItem","5200000001323200948","2018/07/01 00:00:00","2018/07/31 23:59:59","2018/08/03 16:00:35","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AmazonSageMaker","Amazon SageMaker","Amazon Web Services, Inc.","USW2-Train:ml.m4.xlarge","RunInstance","265190032","$0.00 for Train:ml.m4.xlarge per hour under monthly free tier","2018/07/01 00:00:00","2018/07/31 23:59:59","0.57232224","","USD","0.00","0.0","0.000000","None","0.000000"
"145723814","340802881203","","PayerLineItem","5200000001323200949","2018/07/01 00:00:00","2018/07/31 23:59:59","2018/08/03 16:00:35","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CAN1-DataTransfer-In-Bytes","","230492581","$0.000 per GB - data transfer in per month","2018/07/01 00:00:00","2018/07/31 23:59:59","0.00000749","","USD","0.00","0.0","0.000000","None","0.000000"
"145723814","340802881203","","PayerLineItem","5200000001323200950","2018/07/01 00:00:00","2018/07/31 23:59:59","2018/08/03 16:00:35","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AmazonSNS","Amazon Simple Notification Service","Amazon Web Services, Inc.","USW2-Requests-Tier1","","229051193","First 1,000,000 Amazon SNS API Requests per month are free","2018/07/01 00:00:00","2018/07/31 23:59:59","12.0","","USD","0.00","0.0","0.000000","None","0.000000"
"145723814","340802881203","","PayerLineItem","5200000001323200951","2018/07/01 00:00:00","2018/07/31 23:59:59","2018/08/03 16:00:35","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","SAE1-DataTransfer-Out-Bytes","","230513309","$0.000 per GB - data transfer out under the monthly global free tier","2018/07/01 00:00:00","2018/07/31 23:59:59","0.00007116","","USD","0.00","0.0","0.000000","None","0.000000"
"145723814","340802881203","","PayerLineItem","5200000001323200952","2018/07/01 00:00:00","2018/07/31 23:59:59","2018/08/03 16:00:35","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AmazonSageMaker","Amazon SageMaker","Amazon Web Services, Inc.","USW2-Train:VolumeUsage.gp2","CreateVolume-Gp2","265190133","$0.14 per GB-Mo of Training Job ML storage","2018/07/01 00:00:00","2018/07/31 23:59:59","0.02096082","","USD","0.01","0.0","0.000000","None","0.010000"
"145723814","340802881203","","PayerLineItem","5200000001323200953","2018/07/01 00:00:00","2018/07/31 23:59:59","2018/08/03 16:00:35","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","APS2-DataTransfer-Out-Bytes","","230514597","$0.000 per GB - data transfer out under the monthly global free tier","2018/07/01 00:00:00","2018/07/31 23:59:59","0.00007113","","USD","0.00","0.0","0.000000","None","0.000000"
"145723814","340802881203","","PayerLineItem","5200000001323200954","2018/07/01 00:00:00","2018/07/31 23:59:59","2018/08/03 16:00:35","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AmazonSageMaker","Amazon SageMaker","Amazon Web Services, Inc.","USW2-Host:ml.m4.xlarge","RunInstance","265190176","$0.00 for Host:ml.m4.xlarge per hour under monthly free tier","2018/07/01 00:00:00","2018/07/31 23:59:59","8.37521445","","USD","0.00","0.0","0.000000","None","0.000000"
"145723814","340802881203","","PayerLineItem","5200000001323200958","2018/07/01 00:00:00","2018/07/31 23:59:59","2018/08/03 16:00:35","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","USW2-Requests-Tier2","","243498902","$0.004 per 10,000 GET and all other requests","2018/07/01 00:00:00","2018/07/31 23:59:59","127119.0","","USD","0.05","0.0","0.000000","None","0.050000"
"145723814","340802881203","","PayerLineItem","5200000001323200959","2018/07/01 00:00:00","2018/07/31 23:59:59","2018/08/03 16:00:35","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","TimedStorage-ByteHrs","","243499478","$0.000 per GB - storage under the monthly global free tier","2018/07/01 00:00:00","2018/07/31 23:59:59","0.0000372","","USD","0.00","0.0","0.000000","None","0.000000"
