"InvoiceID","PayerAccountId","LinkedAccountId","RecordType","RecordID","BillingPeriodStartDate","BillingPeriodEndDate","InvoiceDate","PayerAccountName","LinkedAccountName","TaxationAddress","PayerPONumber","ProductCode","ProductName","SellerOfRecord","UsageType","Operation","RateId","ItemDescription","UsageStartDate","UsageEndDate","UsageQuantity","BlendedRate","CurrencyCode","CostBeforeTax","Credits","TaxAmount","TaxType","TotalCost"
"148963495","340802881203","","PayerLineItem","5200000001338702999","2018/08/01 00:00:00","2018/08/31 23:59:59","2018/09/03 09:19:34","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","awskms","AWS Key Management Service","Amazon Web Services, Inc.","ap-southeast-1-KMS-Requests","","229409304","$0.00 per request - Monthly Global Free Tier for KMS requests","2018/08/01 00:00:00","2018/08/31 23:59:59","14.0","","USD","0.00","0.0","0.000000","None","0.000000"
"148963495","340802881203","","PayerLineItem","5200000001339385852","2018/08/01 00:00:00","2018/08/31 23:59:59","2018/09/03 09:19:34","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USW2-EUW2-AWS-In-Bytes","","230513300","$0.00 per GB - US West (Oregon) data transfer from EU (London)","2018/08/01 00:00:00","2018/08/31 23:59:59","0.00002823","","USD","0.00","0.0","0.000000","None","0.000000"
"148963495","340802881203","","PayerLineItem","5200000001340226074","2018/08/01 00:00:00","2018/08/31 23:59:59","2018/09/03 09:19:34","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USW2-APS2-AWS-In-Bytes","","230513760","$0.00 per GB - US West (Oregon) data transfer from Asia Pacific (Sydney)","2018/08/01 00:00:00","2018/08/31 23:59:59","0.00008417","","USD","0.00","0.0","0.000000","None","0.000000"
"148963495","340802881203","","PayerLineItem","5200000001342251954","2018/08/01 00:00:00","2018/08/31 23:59:59","2018/09/03 09:19:34","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USW2-CAN1-AWS-In-Bytes","","230514262","$0.00 per GB - US West (Oregon) data transfer from Canada (Central)","2018/08/01 00:00:00","2018/08/31 23:59:59","0.00007918","","USD","0.00","0.0","0.000000","None","0.000000"
"148963495","340802881203","","PayerLineItem","5200000001343447853","2018/08/01 00:00:00","2018/08/31 23:59:59","2018/09/03 09:19:34","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AmazonSNS","Amazon Simple Notification Service","Amazon Web Services, Inc.","USW2-Requests-Tier1","","272478113","First 1,000,000 Amazon SNS API Requests per month are free","2018/08/01 00:00:00","2018/08/31 23:59:59","10.0","","USD","0.00","0.0","0.000000","None","0.000000"
"148963495","340802881203","","PayerLineItem","5200000001343447854","2018/08/01 00:00:00","2018/08/31 23:59:59","2018/09/03 09:19:34","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AWSGlue","AWS Glue","Amazon Web Services, Inc.","USW2-Catalog-Storage","Storage","272606068","$0 for AWS Glue Data Catalog storage under the free tier","2018/08/01 00:00:00","2018/08/31 23:59:59","11.34945774","","USD","0.00","0.0","0.000000","None","0.000000"
"148963495","340802881203","","PayerLineItem","5200000001343447855","2018/08/01 00:00:00","2018/08/31 23:59:59","2018/09/03 09:19:34","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AmazonCloudWatch","AmazonCloudWatch","Amazon Web Services, Inc.","USW2-TimedStorage-ByteHrs","","272752028","First 5GB-mo per month of logs storage is free.","2018/08/01 00:00:00","2018/08/31 23:59:59","0.00010041","","USD","0.00","0.0","0.000000","None","0.000000"
"148963495","340802881203","","PayerLineItem","5200000001343447856","2018/08/01 00:00:00","2018/08/31 23:59:59","2018/09/03 09:19:34","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AmazonCloudWatch","AmazonCloudWatch","Amazon Web Services, Inc.","USW2-DataProcessing-Bytes","PutLogEvents","272752173","First 5GB per month of log data ingested is free.","2018/08/01 00:00:00","2018/08/31 23:59:59","0.33657822","","USD","0.00","0.0","0.000000","None","0.000000"
"148963495","340802881203","","PayerLineItem","5200000001343447857","2018/08/01 00:00:00","2018/08/31 23:59:59","2018/09/03 09:19:34","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AmazonCloudWatch","AmazonCloudWatch","Amazon Web Services, Inc.","USW2-CW:MetricMonitorUsage","","272751909","$0.00 per metric-month - first 10 metrics","2018/08/01 00:00:00","2018/08/31 23:59:59","10.0","","USD","0.00","0.0","0.000000","None","0.000000"
"148963495","340802881203","","PayerLineItem","5200000001343447858","2018/08/01 00:00:00","2018/08/31 23:59:59","2018/09/03 09:19:34","datanest","","Jl. Kemang Raya No.6  RT.14/RW.1, Gedung Colony Lantai 6, Jakarta Selatan, DKI Jakarta, 12730, ID","","AmazonCloudWatch","AmazonCloudWatch","Amazon Web Services, Inc.","USW2-CW:MetricMonitorUsage","","272751907","$0.30 per metric-month for the first 10,000 metrics - US West (Oregon)","2018/08/01 00:00:00","2018/08/31 23:59:59","74.02822892","","USD","22.21","0.0","0.000000","None","22.210000"
